title,provider,date,frequency,type,target,major,fee,location,available_region,job_category_id,job_category_name
레진아트_자개손거울,지무드,2025-08-01 ~ 2035-08-31,월화수목금토일,현장직업체험형,초 중 고,제품 디자이너,"20,000원",체험처,전국,15,기타 서비스직
레진아트_자개그립톡,지무드,2025-08-01 ~ 2035-08-31,월화수목금토일,현장직업체험형,초 중 고,제품 디자이너,"20,000원",체험처,전국,15,기타 서비스직
레진아트_자개키링,지무드,2025-08-01 ~ 2035-08-31,월화수목금토일,현장직업체험형,초 중 고,제품 디자이너,"20,000원",체험처,전국,15,기타 서비스직
라탄공예_연꽃바구니,지무드,2025-08-01 ~ 2035-08-31,월화수목금토일,현장직업체험형,초 중 고,제품 디자이너,"20,000원",체험처,전국,15,기타 서비스직
라탄공예_led램프,지무드,2025-08-01 ~ 2035-08-31,월화수목금토일,현장직업체험형,초 중 고,제품 디자이너,"20,000원",체험처,전국,15,기타 서비스직
라탄공예_전등,지무드,2025-08-01 ~ 2035-08-31,월화수목금토일,현장직업체험형,초 중 고,제품 디자이너,"20,000원",체험처,전국,15,기타 서비스직
1. 전자회로키트 제작을 통한 전자공학의 이해/2.전기/전자공학의 계측기(DMM)실습,한국교통대학교,2025-09-01 ~ 2025-12-01,월화수목금,학과체험형,중,전자회로,무료,체험처,전국,15,기타 서비스직
파티쉐-뉴욕푸딩,교육협동조합 지식과 나눔(경북/포항),2025-08-03 ~ 2030-08-31,월화수목금,직업실무체험형,중,기타 음식 서비스 종사원,"25,000원",학교,전국,15,기타 서비스직
쳇GPT프롬프트,교육협동조합 지식과 나눔(경북/포항),2025-08-03 ~ 2030-08-31,월화수목금,직업실무체험형,중,기타,"20,000원",학교,전국,15,기타 서비스직
유튜브크리에이터,교육협동조합 지식과 나눔(경북/포항),2025-08-03 ~ 2030-08-31,월화수목금,직업실무체험형,중,영상·녹화·편집 기사,"20,000원",학교,전국,15,기타 서비스직
"연기자(연극배우, 뮤지컬배우)",교육협동조합 지식과 나눔(경북/포항),2025-08-03 ~ 2030-08-31,월화수목금,직업실무체험형,중,배우 및 모델,"20,000원",학교,전국,15,기타 서비스직
네일아티스트,교육협동조합 지식과 나눔(경북/포항),2025-08-03 ~ 2030-08-31,월화수목금,직업실무체험형,중,기타 미용 서비스원,"20,000원",학교,전국,15,기타 서비스직
헤어스타일리스트,교육협동조합 지식과 나눔(경북/포항),2025-08-03 ~ 2030-08-31,월화수목금,직업실무체험형,중,미용사,"20,000원",학교,전국,15,기타 서비스직
특수분장사,교육협동조합 지식과 나눔(경북/포항),2025-08-03 ~ 2030-08-31,월화수목금,직업실무체험형,중,메이크업 아티스트 및 분장사,"20,000원",학교,전국,11,예술·디자인·방송직
바리스타,교육협동조합 지식과 나눔(경북/포항),2025-08-03 ~ 2030-08-31,월화수목금,직업실무체험형,중,음료 조리사,"20,000원",학교,전국,15,기타 서비스직
[체험형] 찾진&멘토링 [귀금속 디자이너-은공예 순은99.9% 팬던트],비단꽃내음,2025-08-01 ~ 2039-12-31,월화수목금토일,직업실무체험형,중 고,기타,"15,000원",학교,전국,15,기타 서비스직
국가유산수리기술자/기능자와 함께하는 개금(금박/금분)체험,세종국가유산미술협회,2025-09-15 ~ 2025-12-31,월화목금,직업실무체험형,초 중 고,학예사 및 문화재 보존원,"20,000원",학교,전국,15,기타 서비스직
플라원핸드프린팅,빈이레공방,2025-08-01 ~ 2025-12-31,월화수목금토일,현장직업체험형,초,기타,"20,000원",학교,전국,15,기타 서비스직
2025년 대입대비 모의면접 컨설팅 운영_고성고등학교,고성진로교육지원센터,2025-08-27 ~ 2025-08-27,수,대화형,고,기타,"체험주기 체험이수시간 체험가능시간 모집인원 체험유형 대화형 대상학교유형 일반학교,각종학교 체험 대상 고 체험 직무/학과 기타 체험진행장소 체험처",체험처,전국,15,기타 서비스직
목공으로 만나는 창의적인 생활소품,나무공작소 애드온,2025-08-01 ~ 2027-12-31,월화수목금,현장직업체험형,초 중,건축 목공,"35,000원",체험처,전국,3,건설·채굴 연구개발직 및 공학기술직
청소년 진로직업체험프로그램 (파티시에),모두행복사회적협동조합,2025-08-01 ~ 2037-12-31,월화수목금,직업실무체험형,초 중 고,기타 조리사,"20,000원",학교,전국,15,기타 서비스직
내 손으로 만드는 감성 목공 공구함,나무공작소 애드온,2025-08-01 ~ 2027-12-31,월화수목금,현장직업체험형,초,건축 목공,"25,000원",체험처,전국,3,건설·채굴 연구개발직 및 공학기술직
[청소년수련활동인증프로그램] 체험! 안전 현장(안전교육 및 심폐소생술 편),송악청소년문화의집,2025-08-26 ~ 2028-07-28,화수목금,직업실무체험형,초,응급구조사,무료,체험처,전국,15,기타 서비스직
청소년 진로직업체험프로그램 (약사),모두행복사회적협동조합,2025-08-01 ~ 2037-12-31,월화수목금,직업실무체험형,초 중 고,약사 및 한약사,"15,000원",학교,전국,15,기타 서비스직
청소년 진로직업체험프로그램 (의사),모두행복사회적협동조합,2025-08-01 ~ 2037-12-31,월화수목금,직업실무체험형,초 중 고,일반 의사,"15,000원",학교,전국,15,기타 서비스직
원예 활동을 통한 씨앗 리더쉽 학교,오늘딸기,2025-08-01 ~ 2025-12-31,금,대화형,초,원예학,"20,000원",체험처,전국,15,기타 서비스직
딸기 카페 매니저(농업 직업탐색),오늘딸기,2025-08-01 ~ 2025-11-30,화수목금,직업실무체험형,중,원예학,"25,000원",체험처,전국,15,기타 서비스직
풀꽃 디자인 조명만들기,케이씨디kcd,2025-08-07 ~ 2027-08-05,목,직업실무체험형,초 중 고,제품 디자이너,"50,000원",체험처,전국,15,기타 서비스직
축구선수(운동전문가),주식회사 교육회사 호연지기,2025-09-01 ~ 2026-12-31,월화수목금,직업실무체험형,초,직업 운동선수,"11,000원",학교,전국,15,기타 서비스직
청소년 진로직업체험프로그램 (방송작가),모두행복사회적협동조합,2025-07-31 ~ 2037-12-31,월화수목금,직업실무체험형,초 중 고,작가,"15,000원",학교,전국,15,기타 서비스직
청소년 진로직업체험프로그램 (인테리어 디자이너),모두행복사회적협동조합,2025-07-31 ~ 2037-12-31,월화수목금,직업실무체험형,초 중 고,실내장식 디자이너,"15,000원",학교,전국,15,기타 서비스직
청소년 진로직업체험프로그램 (환경전문가),모두행복사회적협동조합,2025-07-31 ~ 2037-12-31,월화수목금,직업실무체험형,초 중 고,환경공학 기술자 및 연구원,"15,000원",학교,전국,15,기타 서비스직
제주SK FC - 클럽하우스 투어,제주SK FC,2025-05-01 ~ 2025-12-31,월화수목금,현장견학형,초 중 고,스포츠·레크리에이션 종사자,"10,000원",체험처,전국,15,기타 서비스직
VR 드론 시뮬레이터 체험,(주)리얼테크 드론공작소,2025-09-01 ~ 2025-12-31,월목금,현장견학형,초 중 고,항공기 조종사,"150,000원",체험처,전국,15,기타 서비스직
RBW 엔터테인먼트 체험,알비더블유(RBW),2025-08-01 ~ 2026-12-31,월화수목,현장직업체험형,초 중 고,공연·영화 및 음반 기획자,"20,000원",체험처,전국,11,예술·디자인·방송직
레진,호두제리,2025-08-01 ~ 2028-08-31,월화수목금토일,직업실무체험형,초 중 고,기타 시각 및 공연 예술가,"30,000원",학교,전국,11,예술·디자인·방송직
"거창청소년, 미래농업과 손잡다",거창군 농업기술센터,2025-08-31 ~ 2025-11-30,수,현장견학형,초 중,농림어업 시험원,무료,체험처,전국,1,자연·생명과학 연구직
퍼실리테이션_참여적 민주주의(*자치활동),융합진로진학센터,2025-08-18 ~ 2030-12-31,월화수목금토,캠프형,초 중 고,기타,"3,500,000원",학교,전국,15,기타 서비스직
굿즈크리에이터,자수에듀,2025-07-31 ~ 2035-07-31,월수금토일,현장직업체험형,중,제품 디자이너,"20,000원",체험처,전국,15,기타 서비스직
DISC 행동유형검사 결과 해석 및 유형별 롤모델 비전 캠프,융합진로진학센터,2025-08-11 ~ 2030-12-31,월화수목금토,캠프형,초 중,기타,"3,500,000원",학교,전국,15,기타 서비스직
초등부터 준비하는 창의 융합 진로 로드맵,융합진로진학센터,2025-08-18 ~ 2030-12-31,월화수목금토,강연형,초,장학관·연구관 및 교육 전문가,"600,000원",학교,전국,15,기타 서비스직
MBTI로 소통하는 우리,융합진로진학센터,2025-08-01 ~ 2030-12-31,월화수목금토,캠프형,초 중,기타,"350,000원",학교,전국,15,기타 서비스직
'소잉디자이너' 헤어슈슈 만들기,바롬스티치,2025-08-25 ~ 2035-08-31,화수목금토,직업실무체험형,중 고,패션디자인,"20,000원",체험처,전국,15,기타 서비스직
